longitude,latitude,LC,city,dataset,B2,B3,B4,B8,B11,B12,NDVI,EVI,SAVI,NDBI,elevation,slope,aspect,texture_contrast,texture_entropy
-75.59570152568907,6.226807139167081,0,Medellin,training,0.0915,0.1086,0.1248,0.1672,0.2183,0.2108,0.09122203,0.042284987407361765,0.043418899311201756,0.20551378,1511,2.6292896,134.83047,127349.41666666664,4.348927936842459
-75.593725232064,6.230041074189911,0,Medellin,training,0.1436,0.1484,0.1602,0.2062,0.24,0.2223,0.15453531,0.13506903343357557,0.09659357924050596,0.07864164,1509,2.0754945,206.70105,149415.80059523808,4.353741458929681
-75.60234905879155,6.2130629153200525,0,Medellin,training,0.1644,0.151,0.1838,0.2048,0.2279,0.2047,0.09613659,0.10381296875538024,0.06792214783307761,0.027777791,1517,3.3463976,33.846027,102645.24206349206,4.353741458929681
-75.59381506359242,6.218722301610005,0,Medellin,training,0.0692,0.0947,0.1186,0.1556,0.2339,0.2238,0.12645249,0.07868322530681691,0.0700227104523918,0.20545611,1500,3.3539956,303.53418,185517.06746031746,4.353741458929681
-75.58240645948409,6.221417247462364,0,Medellin,training,0.0863,0.0986,0.1252,0.1484,0.2247,0.2137,0.096011795,0.053750089164097986,0.05059676947153383,0.22077921,1489,1.8543341,-0.0,29341.99107142857,4.325547972418811
-75.60711012979738,6.222046068161248,0,Medellin,training,0.0558,0.0802,0.1026,0.2494,0.2441,0.2242,0.36181945,0.20970841012762167,0.19931663411398484,-0.00534217,1563,6.670154,326.15353,81360.89087301587,4.340676184692936
-75.57216566524512,6.21387139907576,0,Medellin,training,0.1246,0.1322,0.153,0.188,0.2399,0.2185,0.09681229,0.07254712101790292,0.058655228823336764,0.085381076,1517,4.7196684,348.62497,60872.77083333333,4.353741458929681
-75.58402342699551,6.214051062132584,0,Medellin,training,0.1382,0.1422,0.181,0.1942,0.2649,0.2474,0.06314702,0.04860947341552382,0.04129063186824133,0.12651497,1497,4.7196684,348.62497,142310.22321428574,4.340676184692936
-75.53425676025529,6.234532650610509,0,Medellin,training,0.17,0.1908,0.1992,0.2422,0.3086,0.3066,0.0974173,0.09248106653299858,0.06851497361707799,0.12055192,1677,16.167984,206.70123,212847.09325396828,4.348927936842459
-75.56327234393234,6.259775310094268,0,Medellin,training,0.1146,0.1292,0.1356,0.1914,0.2945,0.251,0.16809817,0.11970293442306172,0.09951574473639938,0.21468343,1497,4.637335,322.9655,598829.6507936509,4.353741458929681
-75.56039773502316,6.266063517083104,0,Medellin,training,0.084,0.111,0.1086,0.2116,0.2458,0.2134,0.28945765,0.18886680841146136,0.1720598992131307,0.05177579,1497,2.0755234,333.29736,125547.92857142854,4.34961558285492
-75.58456241616598,6.256271880486201,0,Medellin,training,0.0854,0.1052,0.1228,0.1612,0.2247,0.2046,0.13092709,0.07525830533251442,0.07258638886024002,0.15980524,1482,0.92740995,-0.0,235347.47222222225,4.3441144147552375
-75.60944574953609,6.260673625378387,0,Medellin,training,0.0766,0.0898,0.0974,0.1618,0.2207,0.2002,0.29595515,0.1657396616057107,0.14785914318024412,0.13194302,1539,13.53973,160.23737,102120.40773809525,4.353741458929681
-75.61744075556476,6.259775310094268,0,Medellin,training,0.0936,0.1106,0.1384,0.1656,0.2551,0.2594,0.08732765,0.05092480616485349,0.047843848759640886,0.14814815,1551,7.8802934,200.66895,119149.70138888888,4.273974521484291
-75.60782878202467,6.2568108696566735,0,Medellin,training,0.057,0.066,0.0874,0.1428,0.2062,0.1925,0.21919774,0.11443463614186299,0.11781315630631502,0.17455693,1518,2.0829632,116.42837,38702.41468253967,4.333112078555874
-75.61815940779205,6.255104070616846,0,Medellin,training,0.0788,0.0892,0.1076,0.1534,0.203,0.1913,0.16975307,0.09199631779231417,0.08693361308993985,0.0759036,1555,8.719697,58.148174,32478.992063492056,4.289102733758417
-75.57198600218831,6.253307440048607,0,Medellin,training,0.278,0.2832,0.3044,0.2698,0.284,0.2498,0.0024958204,0.002140088604301631,0.0018352220241106502,-0.040895075,1472,2.0829515,116.42853,335274.8591269842,4.345489706780158
-75.56785375188136,6.2587871632817365,0,Medellin,training,0.0764,0.0849,0.1236,0.1542,0.2478,0.2624,0.05222928,0.027183813211798403,0.030221120235987532,0.24314442,1471,2.62937,134.82874,122145.65873015876,4.34961558285492
-75.56875206716548,6.252229461707664,0,Medellin,training,0.1038,0.115,0.136,0.1664,0.2159,0.2032,0.10481213,0.06603538722058042,0.05937266891144849,0.1348226,1489,7.645658,76.04397,67271.32837301589,4.34961558285492
-75.56578762672788,6.253756597690667,0,Medellin,training,0.0804,0.1062,0.1274,0.1594,0.1985,0.1897,0.084380634,0.041600295296585175,0.03901495284518479,0.112225,1482,7.446503,330.10757,700837.7470238095,4.34961558285492
-75.54988744619897,6.258876994810148,0,Medellin,training,0.0907,0.0993,0.1114,0.1532,0.198,0.1832,0.15039577,0.08655319418423706,0.08213257867950688,0.12949228,1661,7.645749,283.95587,69831.81845238096,4.348927936842459
-75.56461981685852,6.2658838540262805,0,Medellin,training,0.0978,0.1116,0.1296,0.177,0.2232,0.2325,0.15459882,0.09704364279456781,0.0881477760672869,0.121568605,1472,3.3542054,56.468193,148744.9117063492,4.353741458929681
-75.5689317302223,6.267051663895636,0,Medellin,training,0.069,0.0924,0.1306,0.1792,0.3135,0.3069,0.16617648,0.08625889625342001,0.09002220600559119,0.27257967,1459,2.9462583,288.33218,86306.25297619047,4.353741458929681
-75.55114508759674,6.2634584027591576,0,Medellin,training,0.1706,0.2116,0.2094,0.2466,0.2459,0.243,0.11538458,0.10979389739049746,0.08292735349299586,-0.040764555,1635,7.2310014,230.36304,94934.42857142861,4.275349813509211
-75.59624051485953,6.224022361786311,0,Medellin,training,0.1016,0.0969,0.1104,0.1484,0.2055,0.1989,0.13600002,0.09057969955083582,0.07238711024571148,0.19856335,1522,4.160225,243.57019,74961.72123015873,4.353741458929681
-75.60612198298485,6.227615622922789,0,Medellin,training,0.093,0.1088,0.1292,0.1664,0.2283,0.2279,0.15052353,0.0886251303025206,0.08565042597325659,0.1664296,1554,16.350111,109.333855,57263.94146825394,4.335862662605715
-75.59471337887653,6.215218872001939,0,Medellin,training,0.068,0.0724,0.1112,0.1772,0.2635,0.2316,0.2090113,0.1158435324524096,0.12225478240277587,0.2003311,1500,3.8198075,165.88408,175867.8779761905,4.34961558285492
-75.59704899861524,6.210817127109753,0,Medellin,training,0.0538,0.0664,0.1166,0.1968,0.2569,0.2384,0.28711575,0.15056384903454112,0.1634400542255814,0.16025035,1516,2.7802885,-0.0,45424.8859126984,4.353741458929681
-75.61393732595668,6.232825851570682,0,Medellin,training,0.0867,0.1022,0.1326,0.1524,0.2337,0.2203,0.06947371,0.041657916805745716,0.03783440910859203,0.19172415,1587,5.415633,59.185894,162843.9722222222,4.3441144147552375
-75.61438648359875,6.247378559173418,0,Medellin,training,0.0846,0.0994,0.137,0.1792,0.2397,0.2212,0.122919366,0.0704380550566605,0.07090105124537592,0.15091497,1596,11.986828,85.62732,175460.8134920635,4.27397452148429
-75.62094418517282,6.2512413148951325,0,Medellin,training,0.1838,0.1866,0.1858,0.2078,0.2186,0.2114,0.055894308,0.05891173873845913,0.03692927456341607,0.060982604,1576,8.509617,319.2298,170948.30158730157,4.353741458929681
-75.62274081574105,6.248546369042773,0,Medellin,training,0.1432,0.1674,0.1722,0.202,0.232,0.2214,0.019498583,0.015628966600097584,0.01466186000916185,0.06912441,1644,17.701899,335.91055,177920.05654761905,4.353741458929681
-75.6494207796794,6.2940909539476335,0,Medellin,training,0.1498,0.1818,0.2032,0.278,0.2864,0.2562,0.15696323,0.12819557982932178,0.11073824283004356,-0.0013947069,2009,14.520768,180.0,161371.27083333334,4.353741458929681
-75.65148690483288,6.29346213324875,0,Medellin,training,0.105,0.1164,0.1234,0.1568,0.16,0.1339,0.09602194,0.0625223247776537,0.05305709486535645,0.038797013,2001,20.516397,55.78088,125237.71230158731,4.353741458929681
-75.65867342710584,6.294001122419221,0,Medellin,training,0.0907,0.1162,0.1382,0.324,0.2687,0.1668,0.40061432,0.30465009667685733,0.2865662338600182,-0.09330184,2147,22.108452,151.24368,53020.09325396824,4.261596893260006
-75.63073582176972,6.294450280061281,0,Medellin,training,0.146,0.1594,0.178,0.2458,0.2741,0.2152,0.15154587,0.11077355933969055,0.10026827420201917,0.016663056,2218,3.8198419,165.88202,246215.89484126982,4.34961558285492
-75.64268341504851,6.290048535169095,0,Medellin,training,0.2068,0.2504,0.2426,0.2896,0.2781,0.2607,0.09258447,0.09839227431424968,0.06830074648724833,-0.022741228,2077,12.02139,171.20169,291982.5476190477,4.337237954630635
-75.6402579637814,6.289779040583859,0,Medellin,training,0.0769,0.1098,0.079,0.3212,0.2328,0.1744,0.5991882,0.43033084360514146,0.396220078518054,-0.21511179,2098,15.8006115,203.75667,118019.46230158731,4.273974521484291
-75.63774268098585,6.286814600146265,0,Medellin,training,0.0584,0.0842,0.1222,0.2334,0.2892,0.2245,0.3127109,0.1825979525445257,0.19550092057522075,0.106773816,2050,20.314316,156.67601,240558.07738095243,4.333112078555874
-75.6433122357474,6.283041675952963,0,Medellin,training,0.119,0.1322,0.1532,0.182,0.2674,0.2683,0.10199295,0.07179993631400362,0.06205419629598086,0.17435223,1915,16.01276,196.48322,137702.07440476192,4.34961558285492
-75.646276676185,6.285916284862146,0,Medellin,training,0.0988,0.1154,0.1094,0.1788,0.1883,0.1308,0.2433936,0.16046213009081808,0.1333164042949513,0.025878502,1974,10.270792,206.7035,189212.04067460325,4.353741458929681
-75.64951061120782,6.28474847499279,0,Medellin,training,0.0936,0.1086,0.1102,0.1698,0.1948,0.16,0.19033234,0.11502145582670162,0.1022900733980773,0.05070119,1920,10.784793,70.12756,91596.73710317462,4.344802060767698
-75.64439021408835,6.278460268003953,0,Medellin,training,0.0719,0.0908,0.0817,0.19,0.163,0.1124,0.460904,0.25082538000009086,0.22375238101875283,-0.091997,1887,22.45621,45.172337,268683.24107142846,4.265722769334769
-75.64367156186104,6.279358583288073,0,Medellin,training,0.226,0.2674,0.301,0.3056,0.3617,0.2688,0.024939636,0.01888371403314363,0.014770205427071383,0.037186522,1862,3.354266,123.53111,1108786.4117063489,4.3441144147552375
-75.64097661600869,6.279268751759661,0,Medellin,training,0.1068,0.1192,0.1274,0.1634,0.2398,0.2461,0.09484687,0.055870815555289555,0.04962227894785652,0.18948415,1848,5.624493,189.51839,41365.73809523809,4.344802060767698
-75.6402579637814,6.2810653823279,0,Medellin,training,0.0704,0.0881,0.1026,0.1922,0.2425,0.2262,0.2892452,0.16610404739721651,0.1624968828537964,0.113662444,1892,20.705315,189.92421,55865.53968253969,4.353741458929681
-75.63648503958808,6.281424708441548,0,Medellin,training,0.0603,0.0753,0.078,0.1798,0.2071,0.1446,0.38679245,0.21423135659949594,0.20540055156799156,0.04193391,1900,11.967886,122.315125,339979.04662698414,4.353741458929681
-75.63253245233795,6.282502686782491,0,Medellin,training,0.6064,0.6328,0.6512,0.6464,0.4552,0.3397,0.005851387,0.01643118651075619,0.006426748184232235,-0.20336019,1920,7.446604,150.10622,1449415.551587302,4.34961558285492
-75.63405958832097,6.278909425646013,0,Medellin,training,0.1078,0.1312,0.1584,0.221,0.2343,0.2013,0.14872307,0.1272809193272358,0.09906603152882933,0.029211506,1855,18.460981,165.88243,351035.29563492065,4.353741458929681
-75.63217312622432,6.27414835464018,0,Medellin,training,0.095,0.1206,0.1422,0.2152,0.2569,0.2199,0.22337525,0.14984981284459906,0.14165322173185899,0.06841338,1847,16.279097,160.45168,137587.2113095238,4.345489706780158
-75.63055615871289,6.277921278833482,0,Medellin,training,0.0906,0.1004,0.1144,0.2118,0.2147,0.1819,0.29251704,0.20015167391286848,0.17233423539588943,0.0035054851,1827,9.597347,196.79434,168983.22321428568,4.353741458929681
-75.62561542465023,6.277741615776658,0,Medellin,training,0.0767,0.1082,0.1456,0.2004,0.2337,0.2025,0.19871792,0.1224368744555793,0.12763036211099624,0.041639976,1777,14.765748,169.31775,29684.120039682537,4.345489706780159
-75.63756301792903,6.276214479793655,0,Medellin,training,0.1012,0.1286,0.1416,0.178,0.208,0.1774,0.118090436,0.07452036293466627,0.0689149473083549,0.07383627,1822,15.615427,10.067092,95650.71031746031,4.353741458929681
-75.62238148962741,6.279717909401721,0,Medellin,training,0.1096,0.121,0.1332,0.175,0.1832,0.1559,0.13520575,0.09006264990764046,0.07702803238856609,0.026330514,1837,16.012753,196.48312,157529.89285714278,4.348927936842459
-75.61977637530346,6.280885719271076,0,Medellin,training,0.0961,0.1036,0.113,0.1698,0.2147,0.2034,0.1889401,0.09013849881595182,0.0821607904174901,0.10812902,1869,10.409044,134.82753,197828.14980158734,4.3441144147552375
-75.61941704918982,6.282951844424551,0,Medellin,training,0.0497,0.0662,0.0614,0.204,0.1432,0.0881,0.5451099,0.2971700008930451,0.282403762272065,-0.1751152,1911,14.953029,194.11768,105332.09226190478,4.341363830705396
-75.62184250045694,6.283670496651847,0,Medellin,training,0.0642,0.0797,0.0734,0.1644,0.1342,0.0878,0.35366857,0.18516915355399344,0.17330997734485706,-0.100536175,1934,17.960867,177.12033,82621.00992063493,4.353741458929681
-75.623818794082,6.283670496651847,0,Medellin,training,0.0494,0.0714,0.0638,0.21,0.1659,0.0996,0.4964438,0.2904219064452788,0.26804915788553785,-0.11919301,1933,12.896016,171.82143,162936.79761904763,4.353741458929681
-75.62408828866724,6.2823230237256675,0,Medellin,training,0.1192,0.1498,0.1692,0.2084,0.2173,0.2024,0.1216023,0.0660468055875165,0.06111998049993277,0.023792684,1901,6.530716,171.82144,79085.64285714284,4.348927936842459
-75.61815940779205,6.279178920231249,0,Medellin,training,0.1284,0.1356,0.1434,0.2282,0.1693,0.1068,0.19340517,0.18647081842365448,0.11221484396872489,-0.116251476,1805,24.849836,79.93482,188533.00297619044,4.34961558285492
-75.61744075556476,6.280167067043781,0,Medellin,training,0.1866,0.1816,0.1958,0.2342,0.2226,0.2032,0.091581866,0.10511885850750577,0.06293223521829643,-0.028546527,1839,18.024353,185.74484,343350.68452380964,4.34961558285492
-75.6148356412408,6.280346730100605,0,Medellin,training,0.0658,0.0772,0.0853,0.1202,0.1323,0.1023,0.17567566,0.1060366361375807,0.07720587782120286,0.0038609868,1834,17.083622,161.46133,281270.576388889,4.341363830705396
-75.61896789154775,6.2767534689641264,0,Medellin,training,0.0639,0.0763,0.0816,0.1182,0.1701,0.1561,0.15599342,0.08107747384128722,0.07845097254990191,0.118896775,1762,17.372066,117.75506,175628.4265873016,4.348927936842459
-75.61663227180905,6.275405996037947,0,Medellin,training,0.08905,0.1101,0.1169,0.1504,0.23505,0.2128,0.12138908,0.06950777574693189,0.0636004949284588,0.21867599,1704,16.29742,146.15082,133042.36309523814,4.34961558285492
-75.61366783137146,6.2763043113220665,0,Medellin,training,0.1264,0.1459,0.14739999,0.189,0.30615,0.294,0.11913999,0.08899364261522016,0.07256306365319339,0.2341503,1687,15.593006,144.29924,164081.5376984127,4.353741458929681
-75.61241018997369,6.275855153680007,0,Medellin,training,0.1736,0.2052,0.2163,0.21419999,0.24645,0.242,-0.00822569,-0.0048792825756461995,-0.005326275931250721,0.069473356,1645,10.461618,164.65723,41940.72123015871,4.335862662605714
-75.61214069538845,6.273250039356061,0,Medellin,training,0.3553,0.3372,0.37840003,0.35689998,0.2981,0.2684,-0.02310219,-0.05365467231910204,-0.022717160216999207,-0.08854886,1699,10.196652,264.83652,201603.7341269841,4.27397452148429
-75.61223052691686,6.275136501452711,0,Medellin,training,0.1022,0.1152,0.1208,0.14570001,0.2048,0.18185,0.09404153,0.05635412533642897,0.048957301199028476,0.16656387,1633,2.9462993,288.3319,218937.26587301592,4.353741458929681
-75.61438648359875,6.27369919699812,0,Medellin,training,0.1158,0.1503,0.1497,0.2097,0.20095,0.17565,0.16593054,0.11955908496846052,0.10445654368926355,-0.022409536,1669,15.488737,353.25012,138972.16964285716,4.273974521484291
-75.60809827660991,6.275136501452711,0,Medellin,training,0.116,0.131,0.1412,0.173,0.2565,0.2411,0.11915156,0.08256957871429,0.06982693915659428,0.17687544,1645,24.24221,77.54391,133286.75496031746,4.353741458929681
-75.60621181451326,6.275765322151595,0,Medellin,training,0.1188,0.139,0.1552,0.1792,0.2645,0.2696,0.11516533,0.07604565058982654,0.06949238045021996,0.14975005,1581,7.2311034,50.363712,58282.9117063492,4.353741458929681
-75.60468467853026,6.2747771753390635,0,Medellin,training,0.1156,0.113,0.1272,0.1504,0.2498,0.2619,0.13874145,0.09483829225813273,0.07187744292326527,0.24900001,1589,15.488737,353.2501,97549.65376984129,4.353741458929681
-75.6027083849052,6.274867006867476,0,Medellin,training,0.182,0.203,0.2186,0.22,0.2684,0.2782,0.039520957,0.04874276585683845,0.033904109038531416,0.05581707,1574,20.475039,34.540977,85387.91765873019,4.34961558285492
-75.60441518394502,6.277561952719834,0,Medellin,training,0.09,0.0985,0.1112,0.1562,0.2295,0.2259,0.16828725,0.09701205017858627,0.08795936084038354,0.17138742,1632,22.288897,189.14418,88084.0992063492,4.345489706780159
-75.6058524883996,6.278819594117602,0,Medellin,training,0.1072,0.1188,0.1256,0.1722,0.2091,0.2021,0.16508792,0.11034730268251669,0.09200601770174048,0.053183507,1674,19.725214,198.53862,130114.99404761901,4.34961558285492
-75.60764911896786,6.278370436475542,0,Medellin,training,0.116,0.1428,0.1636,0.2218,0.2692,0.2533,0.1403599,0.10301886910770915,0.09212598504386037,0.0900657,1636,14.548228,183.59785,94299.68849206349,4.344802060767698
-75.60342703713249,6.278370436475542,0,Medellin,training,0.1108,0.1372,0.161,0.2264,0.2648,0.2431,0.108734384,0.06747288686223496,0.06562274705879294,0.07440476,1665,11.481357,151.24442,131788.81746031748,4.353741458929681
-75.59956428141078,6.276394142850479,0,Medellin,training,0.1634,0.1848,0.1998,0.241,0.2536,0.2479,0.13414124,0.13497598390588245,0.09692106856188415,-0.033904772,1593,10.736221,200.094,312571.86706349207,4.345489706780159
-75.59938461835395,6.273878860054944,0,Medellin,training,0.0906,0.1116,0.1242,0.2388,0.2574,0.2236,0.34046346,0.22709258402985819,0.20547454338076032,0.037484877,1569,30.952711,57.328056,63618.117063492085,4.353741458929681
-75.59677950403001,6.277112795077774,0,Medellin,training,0.0797,0.0973,0.136,0.1912,0.2711,0.2551,0.15334208,0.09464052160879927,0.09744945257952868,0.112683155,1607,9.131321,134.82773,45555.87103174601,4.34961558285492
-75.59785748237096,6.280167067043781,0,Medellin,training,0.0648,0.0838,0.1164,0.1682,0.2653,0.2558,0.18338658,0.0969098481680205,0.10585884693405084,0.22399077,1655,11.578795,161.46133,37288.128968253965,4.353741458929681
-75.6012710804506,6.279897572458545,0,Medellin,training,0.0813,0.1098,0.1244,0.1558,0.23,0.2124,0.1152205,0.06284185757224428,0.06221199040095883,0.15726411,1661,10.480651,141.95776,145721.7113095238,4.353741458929681
-75.60315754254725,6.280436561629016,0,Medellin,training,0.1034,0.129,0.16,0.193,0.2608,0.2496,0.09180329,0.059342993561499115,0.058030493435793924,0.13391304,1723,13.5027275,118.15701,47325.37202380953,4.3441144147552375
-75.59579135721748,6.280167067043781,0,Medellin,training,0.1812,0.18,0.1478,0.2404,0.2226,0.1749,0.24505931,0.30624850084706856,0.15638370225003675,-0.047733273,1643,16.624193,167.39796,179956.46031746035,4.34961558285492
-75.59022180245593,6.281245045384724,0,Medellin,training,0.1482,0.1158,0.1116,0.1922,0.2442,0.2683,0.25871313,0.25019445551301966,0.14504008443120292,0.11864408,1632,7.034635,156.67624,129504.2410714286,4.353741458929681
-75.59390489512083,6.281694203026784,0,Medellin,training,0.0648,0.0852,0.129,0.1756,0.2172,0.2095,0.15298757,0.07698279524706789,0.08614865138197304,0.10590629,1661,17.88573,162.3751,57556.58234126985,4.348927936842459
-75.5930065798367,6.283401002066611,0,Medellin,training,0.0592,0.0769,0.1076,0.1584,0.2549,0.2413,0.17628942,0.09473606278232904,0.10073164039542043,0.19849718,1686,3.7047918,180.0,50946.41468253968,4.353741458929681
-75.59462354734812,6.28429931735073,0,Medellin,training,0.1706,0.1686,0.1962,0.2188,0.2494,0.2304,0.07277883,0.06846270154555659,0.0500433274828951,0.08539384,1713,10.137843,174.77434,172468.49007936506,4.345489706780159
-75.59480321040495,6.283580665123435,0,Medellin,training,0.151,0.1576,0.1874,0.2278,0.2711,0.2469,0.08728943,0.07962376016320159,0.0575241047335415,0.08029487,1703,9.796561,228.9851,336425.93253968254,4.345489706780158
-75.59022180245593,6.283939991237083,0,Medellin,training,0.089,0.103,0.1302,0.161,0.2349,0.231,0.112457916,0.060731787330656074,0.06254917715342881,0.17420647,1668,2.932199,198.53879,49322.73611111111,4.3441144147552375
-75.58797601424564,6.284928138049614,0,Medellin,training,0.1036,0.1228,0.1434,0.1716,0.2475,0.2534,0.048780486,0.03520563289653247,0.030669144884883856,0.14466546,1664,12.987059,140.54121,47036.029761904734,4.341363830705396
-75.58510140533645,6.285826453333733,0,Medellin,training,0.0969,0.105,0.116,0.1454,0.2381,0.2434,0.11273208,0.06938312196218879,0.0636227444589327,0.19705965,1642,15.261776,107.255905,36049.32043650792,4.339988538680476
-75.593725232064,6.286724768617853,0,Medellin,training,0.0874,0.102,0.1324,0.159,0.2282,0.2357,0.10423668,0.059255271456368365,0.05831450038839445,0.1630989,1754,7.223414,140.02437,28719.512896825392,4.339988538680476
-75.58959298175705,6.287802746958796,0,Medellin,training,0.0633,0.0766,0.0731,0.1578,0.168,0.1187,0.36715868,0.18480684996275387,0.16657367299942452,0.062618576,1716,14.953036,165.8822,177534.77480158728,4.353741458929681
-75.58698786743311,6.291934997265747,0,Medellin,training,0.0898,0.108,0.1136,0.1562,0.1961,0.1612,0.18243755,0.10255756168840457,0.09460874746703907,0.11393869,1720,14.284452,116.426834,76537.05257936507,4.3441144147552375
-75.5832149432398,6.291396008095274,0,Medellin,training,0.144,0.154,0.1624,0.194,0.224,0.2179,0.06934095,0.055966677734089004,0.0427561700021339,0.091086216,1684,9.067415,155.9088,93843.71130952385,4.273974521484291
-75.5802505028022,6.292114660322571,0,Medellin,training,0.078,0.1008,0.1182,0.145,0.2184,0.2308,0.104504496,0.049069369821753056,0.04819944180703865,0.26860026,1648,11.98782,94.37231,108427.07242063494,4.337237954630634
-75.57638774708049,6.2894197144702115,0,Medellin,training,0.0844,0.1048,0.118,0.1562,0.2078,0.2014,0.15748031,0.08453085154852497,0.07957559496912689,0.14144899,1563,13.863393,156.6759,69691.13690476192,4.348927936842459
-75.57261482288719,6.292114660322571,0,Medellin,training,0.1162,0.134,0.145,0.1742,0.2205,0.2097,0.09611939,0.06445154907338274,0.05784430056723813,0.12462312,1557,11.142635,170.48137,61738.87599206349,4.3441144147552375
-75.57306398052926,6.285467127220086,0,Medellin,training,0.084,0.0994,0.121,0.14,0.2138,0.2242,0.07279694,0.038430423347507466,0.037450725203388366,0.19016899,1508,5.247846,45.172733,48326.02182539682,4.34961558285492
-75.57252499135878,6.286006116390557,0,Medellin,training,0.1046,0.1042,0.099,0.1636,0.2013,0.1812,0.24600153,0.16596444008262062,0.1270653000208423,0.10939655,1498,2.0755396,206.7035,72837.59722222222,4.353741458929681
-75.57081819231895,6.28429931735073,0,Medellin,training,0.055,0.0698,0.0752,0.1294,0.1656,0.1394,0.31687897,0.15543316662353918,0.14432245574753902,0.07967238,1488,18.543194,112.71041,138175.4037698413,4.353741458929681
-75.56983004550642,6.284928138049614,0,Medellin,training,0.1534,0.0936,0.0916,0.2014,0.2162,0.2281,0.38227147,0.46169288312007944,0.20993914732581537,0.041927718,1468,6.5682917,81.91811,112731.08035714284,4.353741458929681
-75.57063852926213,6.282951844424551,0,Medellin,training,0.0972,0.1238,0.135,0.1816,0.2199,0.1719,0.14718887,0.10053274365601808,0.08559882165866783,0.099502504,1475,5.4007726,211.11626,372771.22420634923,4.273974521484291
-75.57261482288719,6.282951844424551,0,Medellin,training,0.075,0.0902,0.132,0.1644,0.262,0.2472,0.11013768,0.06059145691263083,0.06442166985222324,0.20732799,1493,6.204964,153.29662,48635.74603174602,4.353741458929681
-75.57243515983036,6.283221339009787,0,Medellin,training,0.0676,0.078,0.084,0.1892,0.1625,0.1174,0.39175257,0.22248243514827615,0.2068429218875368,-0.098434605,1493,4.6452065,126.70433,86429.1507936508,4.353741458929681
-75.57450128498384,6.283311170538199,0,Medellin,training,0.0979,0.1166,0.1388,0.1692,0.2056,0.1854,0.09572301,0.057487666156540704,0.0532343320649281,0.09887762,1507,6.568271,98.08191,70396.57440476191,4.3441144147552375
-75.57530976873954,6.282862012896139,0,Medellin,training,0.1048,0.121,0.126,0.1604,0.2154,0.2172,0.11267607,0.07118068765952383,0.061224499105265104,0.14635444,1504,6.464861,180.0,39412.724206349194,4.3441144147552375
-75.57620808402366,6.282143360668844,0,Medellin,training,0.1208,0.1432,0.1404,0.1716,0.2242,0.2269,0.09999997,0.07325160283955033,0.05934309571345056,0.11028634,1501,9.294528,84.32347,91252.51587301589,4.348927936842459
-75.5771962308362,6.28241285525408,0,Medellin,training,0.0919,0.1094,0.1406,0.1882,0.2483,0.2427,0.14476886,0.0827653394453312,0.08593183062728559,0.14767736,1520,11.121256,65.68581,74363.626984127,4.353741458929681
-75.57584875791002,6.280885719271076,0,Medellin,training,0.0866,0.0847,0.1198,0.1772,0.2113,0.1766,0.16695353,0.09734169066428287,0.09302616751525346,0.15828678,1503,3.8401208,103.95529,53545.62698412699,4.345489706780158
-75.57477077956908,6.280256898572192,0,Medellin,training,0.0747,0.0941,0.1324,0.2,0.2097,0.1846,0.20336942,0.1163107819921407,0.12304149729614311,0.07493754,1487,8.509816,40.771786,62629.40376984127,4.278100397559053
-75.57297414900084,6.279628077873309,0,Medellin,training,0.0848,0.0934,0.1334,0.1796,0.2335,0.2231,0.14760385,0.0859375159849329,0.08523986635802751,0.13047384,1465,7.0635953,113.074,112177.57638888885,4.273974521484291
-75.57369280122813,6.278819594117602,0,Medellin,training,0.1644,0.1664,0.182,0.2598,0.1829,0.1264,0.17609777,0.16922421614241334,0.12391164601713456,-0.17370677,1467,5.6563888,80.59342,136751.79563492062,4.34961558285492
-75.57387246428496,6.278190773418718,0,Medellin,training,0.06,0.0838,0.0704,0.2588,0.2155,0.1464,0.56563824,0.3691222253395804,0.3356294306289265,-0.09638302,1473,6.503532,90.0,260420.32837301592,4.348927936842459
-75.57548943179637,6.2767534689641264,0,Medellin,training,0.1786,0.1814,0.1968,0.2188,0.2491,0.2444,0.052479565,0.05141997380811552,0.035722107440269935,0.048944954,1480,5.9393377,128.49188,829605.6488095236,4.345489706780159
-75.57432162192701,6.2763043113220665,0,Medellin,training,0.0862,0.0893,0.0912,0.1238,0.2289,0.2268,0.14606741,0.07623887902246279,0.06558295765726267,0.30058938,1463,2.9321947,18.538536,211714.4255952381,4.344802060767698
-75.57450128498384,6.274687343810651,0,Medellin,training,0.0842,0.0918,0.1028,0.1168,0.17,0.1469,0.056119755,0.02764613777245288,0.023115031561686487,0.22069415,1470,1.8655021,270.0,55260.19940476191,4.353741458929681
-75.57656741013732,6.273070376299237,0,Medellin,training,0.0974,0.1222,0.1496,0.1672,0.1709,0.1331,0.0475423,0.023662466545231055,0.023656773675706337,0.082244985,1472,8.248293,333.29706,153457.72321428574,4.335862662605715
-75.57261482288719,6.271812734901469,0,Medellin,training,0.386,0.4332,0.4488,0.432,0.4177,0.3232,-0.019073553,-0.03415186698793774,-0.018250274756345296,-0.035927497,1469,8.338313,270.0,968197.9722222225,4.2691609993970685
-75.5764775786089,6.270375430446878,0,Medellin,training,0.076,0.0928,0.088,0.187,0.1999,0.1609,0.37544358,0.22964056880864672,0.20299309777757701,0.031088065,1481,13.193976,56.46842,175489.31150793648,4.353741458929681
